# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55048.0471	0.00570369	0.998427	0.000315	1.016536	0.000329	0.999488	0.000315
55048.04778	0.00572027	0.998987	0.000315	1.017117	0.00033	1.000049	0.000315
55048.04846	0.00573685	0.998458	0.000315	1.016566	0.00033	0.999519	0.000315
55048.04914	0.00575343	0.998864	0.000315	1.016986	0.00033	0.999925	0.000315
55048.04983	0.00577001	0.998946	0.000315	1.01707	0.00033	1.000007	0.000315
55048.05051	0.00578659	0.998436	0.000315	1.016539	0.00033	0.999497	0.000315
55048.05119	0.00580318	0.998623	0.000315	1.016732	0.00033	0.999683	0.000316
55048.05187	0.00581976	0.999266	0.000315	1.017399	0.00033	1.000327	0.000316
55048.05255	0.00583634	0.999049	0.000316	1.017172	0.000331	1.00011	0.000316
55048.05323	0.00585292	0.998609	0.000316	1.016714	0.000331	0.999669	0.000316
55048.05391	0.0058695	0.99898	0.000316	1.017098	0.000331	1.00004	0.000316
55048.05459	0.00588608	0.999148	0.000316	1.017271	0.000331	1.000208	0.000316
55048.05527	0.00590266	0.998986	0.000316	1.017101	0.000331	1.000046	0.000316
55048.05596	0.00591925	0.998974	0.000316	1.017088	0.000331	1.000034	0.000316
55048.05664	0.00593583	0.998925	0.000316	1.017036	0.000331	0.999984	0.000317
55048.05732	0.00595241	0.99905	0.000316	1.017165	0.000332	1.000109	0.000317
55048.058	0.00596899	0.998195	0.000317	1.016275	0.000332	0.999253	0.000317
55048.05868	0.00598557	0.99858	0.000317	1.016675	0.000332	0.999639	0.000317
55048.05936	0.00600215	0.999221	0.000317	1.017339	0.000332	1.00028	0.000317
55048.06004	0.00601873	0.999257	0.000317	1.017377	0.000332	1.000316	0.000317
55048.06072	0.00603531	0.998935	0.000317	1.017041	0.000332	0.999993	0.000317
55048.0614	0.00605189	0.999156	0.000317	1.017269	0.000332	1.000214	0.000317
55048.06209	0.00606848	0.999162	0.000317	1.017276	0.000332	1.00022	0.000317
55048.06277	0.00608506	0.999296	0.000317	1.017415	0.000332	1.000355	0.000317
55048.06345	0.00610164	0.999344	0.000317	1.017464	0.000332	1.000402	0.000317
55048.06413	0.00611822	0.998916	0.000317	1.017019	0.000332	0.999973	0.000317
55048.06481	0.0061348	0.99901	0.000316	1.017117	0.000332	1.000068	0.000317
55048.06549	0.00615138	0.999351	0.000316	1.017471	0.000332	1.000409	0.000317
55048.06617	0.00616796	0.999031	0.000316	1.017139	0.000332	1.000089	0.000317
55048.06685	0.00618455	0.998464	0.000316	1.016551	0.000332	0.999521	0.000317
55048.06753	0.00620113	0.999605	0.000316	1.017736	0.000332	1.000662	0.000317
55048.06822	0.00621771	0.99955	0.000316	1.01768	0.000332	1.000608	0.000317
55048.0689	0.00623429	0.999208	0.000316	1.017325	0.000331	1.000265	0.000317
55048.06958	0.00625087	0.99877	0.000316	1.016871	0.000331	0.999826	0.000317
55048.07026	0.00626745	0.999912	0.000316	1.018059	0.000331	1.000969	0.000316
55048.07094	0.00628403	0.999002	0.000316	1.017115	0.000331	1.000059	0.000316
55048.07162	0.00630061	0.999012	0.000316	1.017126	0.000331	1.000068	0.000316
55048.0723	0.0063172	0.998903	0.000316	1.017014	0.000331	0.999959	0.000316
55048.07298	0.00633378	0.999511	0.000316	1.017647	0.000331	1.000567	0.000316
55048.07366	0.00635036	0.999081	0.000316	1.017201	0.000331	1.000137	0.000316
55048.07435	0.00636694	0.99931	0.000316	1.01744	0.000331	1.000366	0.000316
55048.07503	0.00638352	0.999404	0.000316	1.01754	0.000331	1.00046	0.000316
55048.07571	0.0064001	0.998631	0.000316	1.016738	0.000331	0.999685	0.000316
55048.07639	0.00641668	0.99897	0.000316	1.017092	0.000331	1.000025	0.000316
55048.07707	0.00643327	0.999015	0.000316	1.01714	0.000331	1.00007	0.000316
55048.07775	0.00644985	0.999403	0.000315	1.017545	0.000331	1.000459	0.000316
55048.07843	0.00646643	0.999132	0.000315	1.017265	0.000331	1.000187	0.000316
55048.07911	0.00648301	0.998896	0.000315	1.017021	0.00033	0.999951	0.000316
55048.07979	0.00649959	0.999478	0.000315	1.017627	0.00033	1.000533	0.000315
55048.08048	0.00651617	0.998494	0.000315	1.016606	0.00033	0.999548	0.000315
55048.08116	0.00653275	0.999339	0.000315	1.017485	0.00033	1.000394	0.000315
55048.08184	0.00654933	0.999059	0.000315	1.017195	0.00033	1.000113	0.000315
55048.08252	0.00656592	0.999449	0.000315	1.017601	0.00033	1.000503	0.000315
55048.0832	0.0065825	0.998796	0.000314	1.016924	0.00033	0.99985	0.000315
55048.08388	0.00659908	0.998873	0.000314	1.017004	0.000329	0.999926	0.000315
55048.08456	0.00661566	0.998842	0.000314	1.016973	0.000329	0.999895	0.000314
55048.08524	0.00663224	0.999289	0.000314	1.017438	0.000329	1.000343	0.000314
55048.08592	0.00664882	0.998875	0.000314	1.017008	0.000329	0.999928	0.000314
55048.08661	0.0066654	0.998857	0.000314	1.01699	0.000329	0.99991	0.000314
55048.08729	0.00668199	0.999012	0.000314	1.01715	0.000329	1.000064	0.000314
55048.08797	0.00669857	0.998738	0.000313	1.016866	0.000329	0.99979	0.000314
55048.08865	0.00671515	0.999141	0.000313	1.017285	0.000328	1.000194	0.000314
55048.08933	0.00673173	0.998273	0.000313	1.016382	0.000328	0.999324	0.000314
55048.09001	0.00674831	0.999765	0.000313	1.017932	0.000328	1.000818	0.000313
55048.09069	0.00676489	0.99874	0.000313	1.016866	0.000328	0.999791	0.000313
55048.09137	0.00678147	0.998766	0.000313	1.016892	0.000328	0.999818	0.000313
55048.09206	0.00679805	0.99896	0.000313	1.017093	0.000328	1.000012	0.000313
55048.09274	0.00681464	0.999036	0.000313	1.017171	0.000328	1.000088	0.000313
55048.09342	0.00683122	0.998825	0.000313	1.016951	0.000328	0.999876	0.000313
55048.0941	0.0068478	0.999036	0.000313	1.017169	0.000328	1.000088	0.000313
55048.09478	0.00686438	0.999137	0.000313	1.017272	0.000328	1.000188	0.000313
55048.09546	0.00688096	0.999649	0.000313	1.017803	0.000328	1.0007	0.000313
55048.09614	0.00689754	0.999003	0.000313	1.017132	0.000328	1.000054	0.000313
55048.09682	0.00691412	0.99888	0.000313	1.017003	0.000328	0.999931	0.000313
55048.0975	0.0069307	0.998609	0.000313	1.016719	0.000328	0.999659	0.000313
55048.09819	0.00694728	0.998772	0.000313	1.016888	0.000328	0.999822	0.000313
55048.09887	0.00696387	0.999486	0.000313	1.017628	0.000328	1.000536	0.000313
55048.09955	0.00698045	0.999209	0.000313	1.01734	0.000328	1.000259	0.000313
55048.10023	0.00699703	0.999073	0.000313	1.017197	0.000328	1.000123	0.000314
55048.10091	0.00701361	0.998815	0.000313	1.016929	0.000328	0.999864	0.000314
55048.10159	0.00703019	0.999732	0.000313	1.017881	0.000328	1.000782	0.000314
55048.10227	0.00704677	0.998833	0.000313	1.016946	0.000328	0.999882	0.000314
55048.10295	0.00706336	0.998598	0.000313	1.016701	0.000328	0.999646	0.000314
55048.10363	0.00707994	0.998478	0.000313	1.016576	0.000328	0.999527	0.000314
55048.10432	0.00709652	0.999167	0.000313	1.017291	0.000328	1.000216	0.000314
55048.105	0.0071131	0.998598	0.000313	1.016701	0.000328	0.999646	0.000314
55048.10568	0.00712968	0.99913	0.000314	1.017254	0.000328	1.000179	0.000314
55048.10636	0.00714626	0.999064	0.000314	1.017185	0.000328	1.000112	0.000314
55048.10704	0.00716285	0.998563	0.000314	1.016665	0.000328	0.999611	0.000314
55048.10772	0.00717942	0.99895	0.000314	1.017067	0.000328	0.999998	0.000314
55048.1084	0.00719601	0.998449	0.000314	1.016548	0.000328	0.999497	0.000314
55048.10908	0.00721259	0.999501	0.000314	1.017642	0.000328	1.00055	0.000314
55048.10976	0.00722917	0.999006	0.000314	1.017128	0.000328	1.000054	0.000314
55048.11045	0.00724575	0.999201	0.000314	1.017332	0.000328	1.000249	0.000314
55048.11113	0.00726233	0.999147	0.000314	1.017278	0.000329	1.000195	0.000314
55048.11181	0.00727891	0.998966	0.000314	1.017092	0.000329	1.000014	0.000314
55048.11249	0.0072955	0.999104	0.000314	1.017237	0.000329	1.000151	0.000314
55048.11317	0.00731208	0.998942	0.000314	1.01707	0.000329	0.999989	0.000315
55048.11385	0.00732866	0.998436	0.000314	1.016546	0.000329	0.999482	0.000315
55048.11453	0.00734524	0.998676	0.000314	1.016798	0.000329	0.999722	0.000315
55048.11521	0.00736182	0.998995	0.000314	1.017131	0.000329	1.000041	0.000315
55048.11589	0.0073784	0.998996	0.000314	1.017135	0.000329	1.000043	0.000315
55048.11658	0.00739498	0.999184	0.000315	1.017332	0.000329	1.00023	0.000315
55048.11726	0.00741157	0.998755	0.000315	1.01689	0.000329	0.999801	0.000315
55048.11794	0.00742815	0.999166	0.000315	1.017318	0.000329	1.000212	0.000315
55048.11862	0.00744472	0.999068	0.000315	1.017219	0.000329	1.000114	0.000315
55048.1193	0.00746131	0.999174	0.000315	1.017332	0.00033	1.00022	0.000315
55048.11998	0.00747789	0.999088	0.000315	1.017244	0.00033	1.000133	0.000315
55048.12066	0.00749447	0.998796	0.000315	1.016944	0.00033	0.999841	0.000315
55048.12134	0.00751105	0.999222	0.000315	1.017389	0.00033	1.000267	0.000315
55048.12202	0.00752763	0.998963	0.000315	1.017122	0.00033	1.000008	0.000315
55048.12271	0.00754421	0.998846	0.000315	1.017003	0.00033	0.999891	0.000315
55048.12339	0.0075608	0.998823	0.000315	1.016981	0.00033	0.999867	0.000316
55048.12407	0.00757738	0.998574	0.000315	1.016725	0.00033	0.999618	0.000316
55048.12475	0.00759396	0.99871	0.000315	1.016868	0.00033	0.999754	0.000316
55048.12543	0.00761054	0.999079	0.000315	1.017254	0.00033	1.000124	0.000316
55048.12611	0.00762712	0.999118	0.000315	1.017295	0.00033	1.000162	0.000316
55048.12679	0.0076437	0.998887	0.000315	1.017058	0.00033	0.999931	0.000316
55048.12747	0.00766028	0.999348	0.000315	1.017538	0.00033	1.000392	0.000316
55048.12815	0.00767687	0.99892	0.000315	1.017095	0.00033	0.999964	0.000316
55048.12884	0.00769345	0.998983	0.000315	1.017161	0.00033	1.000026	0.000316
55048.12952	0.00771003	0.999113	0.000315	1.017297	0.00033	1.000156	0.000316
55048.1302	0.00772661	0.999108	0.000315	1.017293	0.00033	1.000151	0.000316
55048.13088	0.00774319	0.99886	0.000315	1.017037	0.00033	0.999903	0.000316
55048.13156	0.00775977	0.998287	0.000315	1.016442	0.00033	0.999329	0.000316
55048.13224	0.00777635	0.99895	0.000315	1.017132	0.00033	0.999993	0.000316
55048.13292	0.00779293	0.99882	0.000315	1.016997	0.00033	0.999862	0.000316
55048.1336	0.00780952	0.998356	0.000315	1.016515	0.00033	0.999397	0.000315
55048.13428	0.0078261	0.999288	0.000315	1.017483	0.00033	1.00033	0.000315
55048.13497	0.00784268	0.999805	0.000315	1.018022	0.00033	1.000848	0.000315
55048.13565	0.00785926	0.999133	0.000315	1.017323	0.00033	1.000175	0.000315
55048.13633	0.00787584	0.999239	0.000315	1.017433	0.00033	1.000281	0.000315
55048.13701	0.00789242	0.998582	0.000315	1.01675	0.00033	0.999623	0.000315
55048.13769	0.00790901	0.998697	0.000315	1.01687	0.00033	0.999738	0.000315
55048.13837	0.00792559	0.999252	0.000315	1.017446	0.00033	1.000293	0.000315
55048.13905	0.00794217	0.998953	0.000315	1.017135	0.00033	0.999994	0.000315
55048.13973	0.00795875	0.998596	0.000315	1.016764	0.00033	0.999637	0.000315
55048.14041	0.00797533	0.998822	0.000315	1.016998	0.00033	0.999862	0.000315
55048.1411	0.00799191	0.999087	0.000315	1.017273	0.00033	1.000128	0.000315
55048.14178	0.00800849	0.999	0.000315	1.017182	0.00033	1.000041	0.000315
55048.14246	0.00802507	0.998631	0.000315	1.016798	0.00033	0.999671	0.000315
55048.14314	0.00804165	0.99901	0.000315	1.017191	0.000329	1.00005	0.000315
55048.14382	0.00805824	0.999126	0.000314	1.017311	0.000329	1.000166	0.000315
55048.1445	0.00807482	0.998858	0.000314	1.017031	0.000329	0.999898	0.000315
55048.14518	0.0080914	0.999498	0.000314	1.017696	0.000329	1.000539	0.000315
55048.14586	0.00810798	0.999363	0.000314	1.017555	0.000329	1.000403	0.000314
55048.14654	0.00812456	0.998871	0.000314	1.017043	0.000329	0.999911	0.000314
55048.14723	0.00814114	0.998513	0.000314	1.01667	0.000329	0.999552	0.000314
55048.14791	0.00815772	0.998674	0.000314	1.016837	0.000328	0.999713	0.000314
55048.14859	0.00817431	0.999015	0.000314	1.01719	0.000328	1.000054	0.000314
55048.14927	0.00819089	0.999228	0.000313	1.01741	0.000328	1.000267	0.000314
55048.14995	0.00820747	0.999413	0.000313	1.017602	0.000328	1.000452	0.000314
55048.15063	0.00822405	0.999269	0.000313	1.017452	0.000328	1.000308	0.000314
55048.15131	0.00824063	0.998921	0.000313	1.01709	0.000328	0.999959	0.000313
55048.15199	0.00825721	0.999533	0.000313	1.017724	0.000328	1.000572	0.000313
55048.15267	0.00827379	0.999047	0.000313	1.017219	0.000327	1.000085	0.000313
55048.15336	0.00829037	0.99909	0.000313	1.017263	0.000327	1.000128	0.000313
55048.15404	0.00830696	0.998926	0.000313	1.017092	0.000327	0.999963	0.000313
55048.15472	0.00832354	0.999655	0.000312	1.017849	0.000327	1.000693	0.000313
55048.1554	0.00834012	0.998705	0.000312	1.016861	0.000327	0.999742	0.000313
55048.15608	0.0083567	0.99885	0.000312	1.017012	0.000327	0.999888	0.000313
55048.15676	0.00837328	0.999	0.000312	1.017166	0.000327	1.000037	0.000312
55048.15744	0.00838986	0.999688	0.000312	1.017881	0.000326	1.000726	0.000312
55048.15812	0.00840644	0.998785	0.000312	1.016942	0.000326	0.999822	0.000312
55048.1588	0.00842302	0.99887	0.000312	1.01703	0.000326	0.999907	0.000312
55048.15949	0.00843961	0.998849	0.000312	1.017008	0.000326	0.999886	0.000312
55048.16017	0.00845619	0.998966	0.000312	1.017129	0.000326	1.000002	0.000312
55048.16085	0.00847277	0.999418	0.000312	1.017598	0.000326	1.000455	0.000312
55048.16153	0.00848935	0.999265	0.000312	1.01744	0.000326	1.000302	0.000312
55048.16221	0.00850593	0.998534	0.000312	1.01668	0.000326	0.99957	0.000312
55048.16289	0.00852251	0.998927	0.000312	1.017087	0.000326	0.999962	0.000312
55048.16357	0.00853909	0.998959	0.000312	1.01712	0.000326	0.999994	0.000312
55048.16425	0.00855568	0.999017	0.000312	1.017181	0.000326	1.000053	0.000312
55048.16493	0.00857226	0.998926	0.000312	1.017086	0.000326	0.999961	0.000312
55048.16562	0.00858884	0.998749	0.000312	1.016902	0.000326	0.999784	0.000312
55048.1663	0.00860542	0.999294	0.000312	1.017468	0.000326	1.000329	0.000312
55048.16698	0.008622	0.999139	0.000312	1.017308	0.000326	1.000174	0.000312
55048.16766	0.00863858	0.998938	0.000312	1.017099	0.000326	0.999973	0.000312
55048.16834	0.00865516	0.998573	0.000312	1.01672	0.000326	0.999607	0.000312
55048.16902	0.00867174	0.998894	0.000312	1.017054	0.000326	0.999928	0.000312
55048.1697	0.00868833	0.998881	0.000312	1.01704	0.000326	0.999915	0.000312
55048.17038	0.00870491	0.99883	0.000312	1.016988	0.000326	0.999864	0.000312
55048.17107	0.00872149	0.998892	0.000312	1.017053	0.000326	0.999926	0.000312
55048.17175	0.00873807	1.000008	0.000312	1.018213	0.000326	1.001043	0.000312
55048.17243	0.00875465	0.999437	0.000312	1.017621	0.000326	1.000472	0.000312
55048.17311	0.00877123	0.999166	0.000312	1.01734	0.000326	1.0002	0.000312
55048.17379	0.00878781	0.999343	0.000312	1.017524	0.000326	1.000377	0.000312
55048.17447	0.0088044	0.999387	0.000312	1.017571	0.000327	1.000421	0.000312
55048.17515	0.00882098	0.998395	0.000312	1.01654	0.000327	0.999427	0.000312
55048.17583	0.00883756	0.999063	0.000312	1.017235	0.000327	1.000096	0.000313
55048.17651	0.00885414	0.998973	0.000312	1.017142	0.000327	1.000006	0.000313
55048.1772	0.00887072	0.998611	0.000313	1.016767	0.000327	0.999643	0.000313
55048.17788	0.0088873	0.999496	0.000313	1.017688	0.000328	1.000529	0.000313
55048.17856	0.00890389	0.998899	0.000313	1.017068	0.000328	0.999932	0.000313
55048.17924	0.00892046	0.999224	0.000313	1.017406	0.000328	1.000256	0.000313
55048.17992	0.00893704	0.998598	0.000313	1.016757	0.000328	0.99963	0.000314
55048.1806	0.00895363	0.998768	0.000313	1.016934	0.000328	0.999799	0.000314
55048.18128	0.00897021	0.99973	0.000314	1.017934	0.000328	1.000763	0.000314
55048.18196	0.00898679	0.998823	0.000314	1.016992	0.000329	0.999854	0.000314
55048.18264	0.00900337	0.999202	0.000314	1.017388	0.000329	1.000234	0.000314
55048.18333	0.00901995	0.999099	0.000314	1.017281	0.000329	1.000131	0.000314
55048.18401	0.00903653	0.99903	0.000314	1.01721	0.000329	1.000062	0.000315
55048.18469	0.00905311	0.999006	0.000314	1.017186	0.000329	1.000037	0.000315
55048.18537	0.0090697	0.999409	0.000315	1.017605	0.00033	1.00044	0.000315
55048.18605	0.00908628	0.99932	0.000315	1.017513	0.00033	1.000351	0.000315
55048.18673	0.00910286	0.998873	0.000315	1.017049	0.00033	0.999904	0.000315
55048.18741	0.00911944	0.999286	0.000315	1.017479	0.00033	1.000317	0.000315
55048.18809	0.00913602	0.998789	0.000315	1.016963	0.00033	0.999819	0.000316
55048.18877	0.00915261	0.998913	0.000315	1.017092	0.00033	0.999943	0.000316
55048.18946	0.00916919	0.999222	0.000316	1.017414	0.000331	1.000253	0.000316
55048.19014	0.00918577	0.999597	0.000316	1.017803	0.000331	1.000628	0.000316
55048.19082	0.00920235	0.998944	0.000316	1.017125	0.000331	0.999974	0.000316
55048.1915	0.00921893	0.99888	0.000316	1.017059	0.000331	0.99991	0.000316
55048.19218	0.00923551	0.999361	0.000316	1.017558	0.000331	1.00039	0.000316
55048.19286	0.00925209	0.998737	0.000316	1.01691	0.000331	0.999766	0.000316
55048.19354	0.00926867	0.999125	0.000316	1.017314	0.000331	1.000155	0.000316
55048.19422	0.00928525	0.998929	0.000316	1.01711	0.000331	0.999958	0.000316
55048.1949	0.00930184	0.999356	0.000316	1.017552	0.000331	1.000385	0.000316
55048.19559	0.00931842	0.999097	0.000316	1.017284	0.000331	1.000126	0.000316
55048.19627	0.009335	0.999077	0.000316	1.017262	0.000331	1.000106	0.000316
55048.19695	0.00935158	0.99948	0.000316	1.017681	0.000331	1.000509	0.000316
55048.19763	0.00936816	0.998808	0.000316	1.016982	0.000331	0.999836	0.000317
55048.19831	0.00938474	1.007516	0.000316	1.026027	0.000331	1.008553	0.000317
55048.19899	0.00940133	0.998936	0.000316	1.017114	0.000331	0.999964	0.000317
55048.19967	0.00941791	0.998908	0.000316	1.017085	0.000331	0.999936	0.000317
55048.20035	0.00943449	0.999106	0.000316	1.01729	0.000331	1.000134	0.000317
55048.20103	0.00945107	0.998979	0.000316	1.017157	0.000331	1.000007	0.000317
55048.20172	0.00946765	0.999226	0.000316	1.017412	0.000331	1.000253	0.000317
55048.2024	0.00948423	0.999081	0.000316	1.017262	0.000331	1.000109	0.000317
55048.20308	0.00950081	0.999319	0.000317	1.017507	0.000331	1.000346	0.000317
55048.20376	0.00951739	0.999175	0.000317	1.017357	0.000331	1.000202	0.000317
55048.20444	0.00953397	0.999112	0.000317	1.017291	0.000331	1.000139	0.000317
55048.20512	0.00955056	0.999194	0.000317	1.017375	0.000331	1.000221	0.000317
55048.2058	0.00956714	0.998924	0.000317	1.017094	0.000331	0.999951	0.000317
55048.20648	0.00958372	0.998954	0.000317	1.017123	0.000331	0.99998	0.000317
55048.20716	0.0096003	0.998691	0.000317	1.016849	0.000331	0.999717	0.000317
55048.20785	0.00961688	0.99899	0.000317	1.017158	0.000331	1.000016	0.000317
55048.20853	0.00963346	1.000041	0.000317	1.018249	0.000331	1.001068	0.000317
55048.20921	0.00965004	0.999296	0.000317	1.017474	0.000331	1.000322	0.000317
55048.20989	0.00966663	0.998894	0.000316	1.017055	0.000331	0.99992	0.000317
55048.21057	0.00968321	0.998965	0.000316	1.017127	0.000331	0.99999	0.000317
55048.21125	0.00969979	0.999048	0.000316	1.017213	0.000331	1.000074	0.000317
55048.21193	0.00971637	0.998575	0.000316	1.016719	0.000331	0.9996	0.000317
55048.21261	0.00973295	0.999175	0.000316	1.017342	0.000331	1.000201	0.000317
55048.21329	0.00974953	0.999366	0.000316	1.017538	0.000331	1.000391	0.000316
55048.21398	0.00976611	0.999136	0.000316	1.017298	0.000331	1.000161	0.000316
55048.21466	0.00978269	0.998494	0.000316	1.016629	0.000331	0.999518	0.000316
55048.21534	0.00979927	0.998951	0.000316	1.017102	0.000331	0.999975	0.000316
55048.21602	0.00981586	0.998534	0.000316	1.016669	0.000331	0.999558	0.000316
55048.2167	0.00983244	0.999034	0.000316	1.017186	0.000331	1.000058	0.000316
55048.21738	0.00984902	0.998981	0.000316	1.01713	0.000331	1.000005	0.000316
55048.21806	0.0098656	0.998429	0.000316	1.016555	0.000331	0.999452	0.000316
